Price,Model Year,Engine Type,Engine Capacity,Assembly,Body Type,Transmission Type,Registration Status,Car Name
1675000,2016,Petrol,1300,Local,Hatchback,Automatic,Registered,Suzuki Swift
16000000,2010,Petrol,4608,Imported,SUV,Automatic,Registered,Toyota Land
600000,1997,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1650000,2006,Petrol,1500,Imported,Sedan,Automatic,Registered,Toyota Corolla
925000,2018,Petrol,800,Local,Van,Manual,Registered,Suzuki Bolan
530000,2010,Petrol,800,Imported,Hatchback,Manual,Registered,Suzuki Mehran
3510000,2018,Petrol,1800,Local,Sedan,Automatic,Registered,Toyota Corolla
1890000,2013,Petrol,1600,Local,Sedan,Automatic,Registered,Toyota Corolla
2320000,2016,Petrol,1000,Imported,Hatchback,Automatic,Un-Registered,Toyota Vitz
2175000,2012,Petrol,1500,Imported,Hatchback,Automatic,Registered,Toyota Aqua
695000,1996,Petrol,1600,Local,Sedan,Manual,Registered,Toyota Corolla
950000,2005,Petrol,1600,Local,Sedan,Manual,Registered,Honda Civic
1600000,2018,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
2500000,2019,Petrol,1300,Local,Sedan,Manual,Un-Registered,Toyota Corolla
2900000,2018,Petrol,1300,Local,Sedan,Automatic,Registered,Toyota Corolla
1410000,2017,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Wagon
995000,2006,Petrol,660,Imported,Hatchback,Automatic,Registered,Suzuki Alto
1050000,2008,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1650000,2012,Petrol,1300,Local,Sedan,Automatic,Registered,Honda City
2250000,2016,Petrol,1000,Imported,Hatchback,Automatic,Un-Registered,Toyota Passo
3300000,2017,Petrol,1500,Imported,Hatchback,Automatic,Un-Registered,Toyota Aqua
1525000,2019,Petrol,660,Local,Hatchback,Automatic,Registered,Suzuki Alto
24000000,2013,Petrol,4600,Imported,SUV,Automatic,Registered,Toyota Land
2500000,2019,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
980000,2018,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
440000,2005,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
3000000,2012,Petrol,1800,Imported,Sedan,Automatic,Registered,Toyota Prius
1225000,2006,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Passo
3075000,2015,Petrol,1500,Imported,Cross Over,Automatic,Registered,Honda Vezel
800000,2016,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
2075000,2017,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Passo
2450000,2007,Petrol,1800,Imported,Sedan,Automatic,Registered,Toyota Corolla
3000000,2017,Petrol,1600,Local,Sedan,Automatic,Registered,Toyota Corolla
365000,1996,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
900000,2005,Petrol,1500,Local,Sedan,Automatic,Registered,Honda Civic
1680000,2012,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1030000,2018,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
1333000,2010,Petrol,1300,Local,Hatchback,Manual,Registered,Suzuki Swift
2350000,2016,Petrol,1300,Local,Sedan,Automatic,Registered,Toyota Corolla
780000,2001,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
5400000,2017,Petrol,1800,Imported,Sedan,Automatic,Un-Registered,Toyota Prius
1700000,2019,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Wagon
935000,2008,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
1610000,2013,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
2400000,2017,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
7200000,2017,Petrol,2700,Local,SUV,Automatic,Registered,Toyota Fortuner
1100000,2006,Diesel,2000,Local,Sedan,Manual,Registered,Toyota Corolla
930000,1994,Diesel,2200,Imported,Sedan,Automatic,Registered,Mercedes Benz
320000,1996,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
3850000,2018,Petrol,1800,Local,Sedan,Automatic,Registered,Toyota Corolla
1230000,2012,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Vitz
2080000,2006,Petrol,1800,Imported,Sedan,Automatic,Registered,Mercedes Benz
1920000,2011,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
8200000,2018,Diesel,2800,Local,SUV,Automatic,Registered,Toyota Fortuner
2700000,2013,Petrol,1800,Imported,Sedan,Automatic,Registered,Toyota Prius
750000,2016,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
1000000,2000,Petrol,1600,Local,Sedan,Automatic,Registered,Honda Civic
1330000,2010,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
640000,2011,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
2300000,2016,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
2300000,2013,Petrol,1500,Imported,Hatchback,Automatic,Registered,Toyota Aqua
1225000,2003,Petrol,1600,Local,Sedan,Automatic,Registered,Toyota Corolla
3050000,2017,Petrol,1800,Local,Sedan,Automatic,Registered,Toyota Corolla
750000,2004,Petrol,1300,Local,Sedan,Manual,Registered,Suzuki Baleno
450000,2005,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
2300000,2019,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
595000,1994,Petrol,1500,Imported,Sedan,Manual,Registered,Honda Civic
1590000,2016,Petrol,660,Imported,Hatchback,Automatic,Registered,Suzuki Alto
455000,2006,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
785000,2016,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
2050000,2016,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
450000,1997,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Khyber
1050000,2006,Petrol,1600,Imported,Sedan,Automatic,Registered,Honda Civic
500000,2008,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
570000,2007,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Alto
835000,2017,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
730000,2006,Petrol,1300,Local,Sedan,Manual,Registered,Suzuki Liana
36000000,2016,Petrol,4600,Imported,SUV,Automatic,Un-Registered,Toyota Land
2365000,2018,Petrol,1000,Imported,Hatchback,Automatic,Un-Registered,Toyota Passo
1985000,2012,Petrol,1500,Imported,Hatchback,Automatic,Registered,Toyota Aqua
865000,2009,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
1055000,2019,Petrol,800,Local,Mini Van,Manual,Registered,Suzuki Bolan
1580000,2012,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1670000,2012,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
390000,2006,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
2675000,2018,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
2300000,2016,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
2635000,2019,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
6200000,2017,Petrol,1800,Imported,Sedan,Automatic,Un-Registered,Toyota Prius
700000,2008,Petrol,800,Local,Mini Van,Manual,Registered,Suzuki Bolan
4900000,2018,Petrol,1500,Imported,Cross Over,Automatic,Un-Registered,Honda Vezel
1650000,2012,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
880000,2013,Petrol,1000,Imported,Hatchback,Manual,Registered,Suzuki Cultus
490000,2012,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
490000,2012,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
690000,2013,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
460000,2000,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
1650000,2010,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1485000,2007,Petrol,1800,Local,Sedan,Manual,Registered,Honda Civic
350000,2003,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
1285000,2009,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Vitz
1280000,2015,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
750000,2007,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
350000,1997,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Khyber
2750000,2019,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
430000,2006,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
475000,2002,Petrol,800,Local,Hatchback,Manual,Registered,Daihatsu Cuore
1875000,2010,Petrol,1800,Local,Sedan,Automatic,Registered,Honda Civic
2580000,2015,Petrol,1800,Local,Sedan,Automatic,Registered,Toyota Corolla
9200000,2019,Diesel,2800,Local,SUV,Automatic,Registered,Toyota Fortuner
730000,2015,Petrol,800,Local,Van,Manual,Registered,Suzuki Bolan
1450000,2015,Petrol,660,Imported,Hatchback,Automatic,Registered,Suzuki Alto
1600000,2011,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Passo
1150000,2017,Petrol,800,Local,Mini Van,Manual,Registered,Suzuki Bolan
535000,2004,Petrol,800,Local,Hatchback,Manual,Registered,Daihatsu Cuore
1200000,2011,Petrol,660,Imported,Hatchback,Automatic,Registered,Suzuki Wagon
1350000,2007,Petrol,1300,Imported,Hatchback,Automatic,Registered,Toyota Vitz
1290000,2008,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1500000,2011,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
2600000,2015,Petrol,1800,Local,Sedan,Automatic,Registered,Honda Civic
1700000,2013,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
950000,2018,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
770000,2010,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
1450000,2009,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
750000,1996,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
815000,2016,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
2430000,2019,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
1080000,2019,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
550000,2006,Petrol,800,Local,Hatchback,Manual,Registered,Daihatsu Cuore
999000,2018,Petrol,800,Local,Van,Manual,Registered,Suzuki Bolan
2500000,2014,Petrol,1800,Local,Sedan,Automatic,Registered,Honda Civic
560000,2006,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
780000,2010,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
2350000,2012,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Vitz
2170000,2018,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
3600000,2015,Petrol,1500,Imported,Cross Over,Automatic,Registered,Honda Vezel
1300000,2007,Petrol,1800,Local,Sedan,Automatic,Registered,Honda Civic
3825000,2016,Hybrid,1500,Imported,Cross Over,Automatic,Registered,Honda Vezel
1180000,2007,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Vitz
850000,2011,Petrol,800,Local,Mini Van,Manual,Registered,Suzuki Bolan
3050000,1999,Diesel,3000,Imported,SUV,Automatic,Registered,Toyota Prado
2495000,2018,Petrol,1500,Local,Sedan,Automatic,Registered,Honda City
1000000,2007,Petrol,660,Imported,Hatchback,Automatic,Registered,Suzuki Alto
930000,2005,Petrol,1500,Local,Sedan,Manual,Registered,Honda Civic
1290000,2016,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
1170000,2016,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Wagon
520000,2009,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
1350000,2019,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1450000,2010,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1100000,1997,Petrol,1800,Imported,Sedan,Automatic,Registered,Mercedes Benz
700000,1996,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1695000,2013,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1000000,2019,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
24700000,2013,Petrol,4608,Imported,SUV,Automatic,Registered,Toyota Land
550000,2010,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
890000,2018,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
1500000,2007,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1950000,2014,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Vitz
2120000,2015,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
830000,2008,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
1460000,2010,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Vitz
2900000,2012,Petrol,1800,Imported,Sedan,Automatic,Registered,Toyota Prius
2670000,2016,Petrol,1600,Local,Sedan,Automatic,Registered,Toyota Corolla
1630000,2018,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
830000,2009,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
825000,2012,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
1090000,2004,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
650000,2007,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
450000,2002,Petrol,800,Imported,Hatchback,Manual,Registered,Daihatsu Cuore
2200000,2014,Petrol,1800,Local,Sedan,Automatic,Registered,Honda Civic
4500000,2002,Diesel,4164,Imported,SUV,Automatic,Registered,Toyota Land
1200000,2010,Petrol,660,Imported,Hatchback,Automatic,Registered,Suzuki Alto
399000,2001,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Alto
4000000,2019,Petrol,1800,Local,Sedan,Automatic,Registered,Honda Civic
2180000,2018,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
2750000,2018,Petrol,1300,Local,Sedan,Automatic,Registered,Honda City
600000,2011,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
875000,2018,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
780000,2014,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
2280000,2018,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
375000,2001,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
350000,1995,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Khyber
2480000,2017,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1005000,2003,Petrol,1500,Local,Sedan,Automatic,Registered,Honda Civic
3500000,2008,Petrol,2000,Imported,Sedan,Automatic,Registered,Mercedes Benz
7950000,2018,Petrol,2700,Local,SUV,Automatic,Registered,Toyota Fortuner
1770000,2013,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
2100000,2016,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Passo
2300000,2016,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Passo
1375000,2010,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
2350000,2019,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
1995000,2014,Petrol,1500,Local,Sedan,Automatic,Registered,Honda City
240000,1993,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
550000,1997,Petrol,1600,Imported,Sedan,Manual,Registered,Toyota Corolla
2300000,2016,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
2190000,2010,Petrol,1800,Imported,Sedan,Automatic,Registered,Toyota Prius
1145000,2006,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
3400000,2018,Petrol,1800,Local,Sedan,Automatic,Registered,Toyota Corolla
590000,2010,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
1550000,2010,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
690000,2011,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Alto
370000,1994,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Khyber
1630000,2011,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
450000,2003,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
500000,2002,Petrol,800,Local,Hatchback,Manual,Registered,Daihatsu Cuore
740000,2013,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
2395000,2014,Petrol,1500,Imported,Hatchback,Automatic,Registered,Toyota Aqua
2700000,2019,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1750000,2007,Petrol,1500,Imported,Sedan,Automatic,Registered,Toyota Prius
2265000,2017,Petrol,1300,Local,Sedan,Automatic,Registered,Toyota Corolla
1200000,2004,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Vitz
700000,2014,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
500000,2008,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
640000,2011,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Alto
600000,2006,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
1450000,2017,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Wagon
1800000,2018,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
1450000,2012,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
640000,2011,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
2700000,2016,Petrol,1500,Imported,Hatchback,Automatic,Registered,Toyota Aqua
710000,2007,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
1725000,2011,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
3350000,2019,Petrol,1600,Local,Sedan,Automatic,Registered,Toyota Corolla
1785000,2014,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1575000,2016,Petrol,1300,Local,Hatchback,Manual,Registered,Suzuki Swift
860000,2001,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1425000,2008,Petrol,1000,Local,Hatchback,Automatic,Registered,Toyota Vitz
1440000,2014,Petrol,660,Imported,Hatchback,Automatic,Registered,Suzuki Alto
1200000,2006,Petrol,1300,Local,Sedan,Automatic,Registered,Honda City
4500000,2019,Petrol,1500,Local,Sedan,Automatic,Registered,Honda Civic
1700000,2018,Petrol,1000,Imported,Hatchback,Manual,Registered,Suzuki Cultus
2258000,2018,Petrol,1500,Local,Sedan,Manual,Registered,Honda City
2650000,2018,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
32000000,2016,Petrol,4600,Imported,SUV,Automatic,Registered,Toyota Land
2800000,2016,Petrol,1500,Imported,Hatchback,Automatic,Registered,Toyota Aqua
800000,2009,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
650000,2006,Petrol,800,Imported,Hatchback,Manual,Registered,Daihatsu Cuore
1820000,2013,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Vitz
1825000,2015,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
460000,2008,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
1700000,2012,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
570000,1998,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
1380000,2019,Petrol,660,Local,Hatchback,Manual,Un-Registered,Suzuki Alto
650000,1996,Petrol,1500,Local,Sedan,Manual,Registered,Honda Civic
515000,2011,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
675000,2015,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
2850000,2017,Petrol,1300,Local,Sedan,Automatic,Registered,Toyota Corolla
1670000,2019,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Wagon
800000,2014,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
590000,2007,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
4975000,2012,Petrol,1800,Imported,Sedan,Automatic,Registered,Mercedes Benz
675000,2012,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
620000,1997,Petrol,1600,Local,Sedan,Manual,Registered,Honda Civic
2450000,2013,Petrol,1500,Imported,Sedan,Automatic,Registered,Toyota Corolla
1420000,2012,Petrol,660,Imported,Hatchback,Automatic,Registered,Suzuki Alto
2650000,2015,Petrol,1500,Imported,Hatchback,Automatic,Un-Registered,Toyota Aqua
650000,2000,Petrol,1300,Local,Sedan,Manual,Registered,Suzuki Baleno
1850000,2009,Petrol,1800,Local,Sedan,Automatic,Registered,Toyota Corolla
2700000,2018,Petrol,1300,Local,Sedan,Automatic,Registered,Toyota Corolla
2500000,2017,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
425000,2008,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
760000,2016,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
550000,2006,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Alto
1100000,2012,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
600000,2000,Petrol,1300,Local,Sedan,Manual,Registered,Suzuki Baleno
1290000,2014,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
530000,2008,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
650000,2011,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Alto
2230000,2010,Petrol,1800,Imported,Sedan,Automatic,Registered,Toyota Prius
1250000,1997,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1250000,2019,Petrol,660,Local,Hatchback,Manual,Registered,Suzuki Alto
1100000,2015,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
1825000,2007,Petrol,1500,Imported,Sedan,Automatic,Registered,Toyota Prius
3550000,2018,Petrol,1800,Local,Sedan,Automatic,Registered,Toyota Corolla
1680000,2014,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
390000,2011,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
1550000,2010,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
370000,2001,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
1800000,2017,Petrol,660,Imported,Hatchback,Automatic,Registered,Suzuki Alto
1375000,2013,Petrol,1300,Local,Hatchback,Manual,Registered,Suzuki Swift
610000,2013,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
2150000,2017,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1540000,2019,Petrol,660,Local,Hatchback,Automatic,Un-Registered,Suzuki Alto
570000,2008,Petrol,800,Local,Hatchback,Manual,Registered,Daihatsu Cuore
870000,2004,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
